,listing_url,last_scraped,name,neighborhood_overview,host_id,host_name,host_location,host_response_time,host_acceptance_rate,host_thumbnail_url,host_neighbourhood,host_total_listings_count,host_has_profile_pic,neighbourhood,neighbourhood_group_cleansed,longitude,room_type,bathrooms,bedrooms,amenities,minimum_nights,minimum_minimum_nights,minimum_maximum_nights,minimum_nights_avg_ntm,calendar_updated,availability_30,availability_90,calendar_last_scraped,number_of_reviews_ltm,availability_eoy,estimated_occupancy_l365d,first_review,review_scores_rating,review_scores_cleanliness,review_scores_communication,review_scores_value,instant_bookable,calculated_host_listings_count_entire_homes,calculated_host_listings_count_shared_rooms
1639,https://www.airbnb.com/rooms/1319757062259613424,2025-03-18,BP STAYS - Modern Chic Retreat,,28260018,Bp Stays.,"New York, NY",within an hour,100%,https://a0.muscache.com/im/pictures/user/User-28260018/original/a08c05ea-c46e-474d-b6d2-95884b55e557.jpeg?aki_policy=profile_small,The Heights,77,t,,,-74.06693,Private room,1.0,1.0,"[""Body soap"", ""Hair dryer"", ""Kitchen"", ""Smart lock"", ""TV"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Oven"", ""Toaster"", ""Self check-in"", ""Coffee"", ""Air conditioning"", ""Mini fridge"", ""Hangers"", ""Room-darkening shades"", ""Conditioner"", ""Dedicated workspace"", ""Bed linens"", ""Hot water"", ""Wine glasses"", ""Smoke alarm"", ""First aid kit"", ""Hot water kettle"", ""Freezer"", ""Iron"", ""Clothing storage"", ""Shower gel"", ""Lock on bedroom door"", ""Extra pillows and blankets"", ""Coffee maker"", ""Refrigerator"", ""Long term stays allowed"", ""Heating"", ""Dishes and silverware"", ""Stove"", ""Mosquito net"", ""Shampoo""]",3,3,999,3.0,,25,85,2025-03-18,0,284,0,,,,,,t,0,0
1640,https://www.airbnb.com/rooms/1319773292952011434,2025-03-18,"BP STAYS - Small Space, Big Comfort!",,28260018,Bp Stays.,"New York, NY",within an hour,100%,https://a0.muscache.com/im/pictures/user/User-28260018/original/a08c05ea-c46e-474d-b6d2-95884b55e557.jpeg?aki_policy=profile_small,The Heights,77,t,,,-74.06701605471005,Private room,1.0,1.0,"[""Body soap"", ""Hair dryer"", ""Kitchen"", ""Smart lock"", ""TV"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Oven"", ""Toaster"", ""Self check-in"", ""Coffee"", ""Air conditioning"", ""Mini fridge"", ""Hangers"", ""Room-darkening shades"", ""Conditioner"", ""Dedicated workspace"", ""Bed linens"", ""Hot water"", ""Wine glasses"", ""Smoke alarm"", ""First aid kit"", ""Hot water kettle"", ""Freezer"", ""Iron"", ""Clothing storage"", ""Shower gel"", ""Lock on bedroom door"", ""Extra pillows and blankets"", ""Coffee maker"", ""Refrigerator"", ""Long term stays allowed"", ""Heating"", ""Dishes and silverware"", ""Stove"", ""Mosquito net"", ""Shampoo""]",3,3,999,3.0,,29,89,2025-03-18,4,288,37,2025-01-04,5.0,5.0,5.0,5.0,t,0,0
1641,https://www.airbnb.com/rooms/1319783992417803079,2025-03-18,BP STAYS - Where Modern Meets Comfort,,28260018,Bp Stays.,"New York, NY",within an hour,100%,https://a0.muscache.com/im/pictures/user/User-28260018/original/a08c05ea-c46e-474d-b6d2-95884b55e557.jpeg?aki_policy=profile_small,The Heights,77,t,,,-74.06903341374507,Private room,1.0,1.0,"[""Body soap"", ""Kitchen"", ""Smart lock"", ""TV"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Oven"", ""Toaster"", ""Self check-in"", ""Coffee"", ""Air conditioning"", ""Mini fridge"", ""Hangers"", ""Room-darkening shades"", ""Conditioner"", ""Dedicated workspace"", ""Bed linens"", ""Hot water"", ""Wine glasses"", ""Smoke alarm"", ""First aid kit"", ""Hot water kettle"", ""Freezer"", ""Iron"", ""Clothing storage"", ""Shower gel"", ""Lock on bedroom door"", ""Extra pillows and blankets"", ""Coffee maker"", ""Refrigerator"", ""Long term stays allowed"", ""Heating"", ""Outdoor shower"", ""Dishes and silverware"", ""Stove"", ""Mosquito net"", ""Shampoo""]",3,3,999,3.0,,30,90,2025-03-18,3,289,28,2025-01-18,5.0,5.0,5.0,5.0,t,0,0
1642,https://www.airbnb.com/rooms/1320014451318210116,2025-03-18,Posh star hotel amenities WTCview 15 mts Manhattan,,667290279,Vishnu,,within a day,32%,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,Iselin,14,f,,,-74.04057,Entire home/apt,1.0,1.0,"[""Smoke alarm"", ""Fire extinguisher"", ""Kitchen"", ""TV"", ""Paid parking on premises"", ""Pool"", ""BBQ grill"", ""Exterior security cameras on property"", ""Washer"", ""Carbon monoxide alarm"", ""Wifi"", ""Dedicated workspace"", ""Exercise equipment"", ""Air conditioning""]",28,30,365,30.0,,29,89,2025-03-18,0,288,0,,,,,,f,2,0
1643,https://www.airbnb.com/rooms/1320344419922671050,2025-03-19,3 Bed 2 Bath 15 Min to NYC u3N,,663153667,Levana,"New York, NY",within an hour,99%,https://a0.muscache.com/im/pictures/user/User/original/ddaf0f98-8ab7-4943-96d2-36e2977e37a1.jpeg?aki_policy=profile_small,Bergen-Lafayette,10,t,,,-74.05804,Entire home/apt,2.0,3.0,"[""Dining table"", ""Cooking basics"", ""Body soap"", ""Hair dryer"", ""Kitchen"", ""TV"", ""Free street parking"", ""Washer"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Oven"", ""Toaster"", ""Coffee"", ""Air conditioning"", ""Dryer"", ""Hangers"", ""Conditioner"", ""Dedicated workspace"", ""Bed linens"", ""Housekeeping - available at extra cost"", ""Hot water"", ""Smoke alarm"", ""Cleaning products"", ""Freezer"", ""Laundromat nearby"", ""Iron"", ""Clothing storage"", ""Shower gel"", ""Extra pillows and blankets"", ""Coffee maker"", ""Refrigerator"", ""Long term stays allowed"", ""Heating"", ""Dishes and silverware"", ""Stove"", ""Paid parking off premises"", ""Essentials"", ""Exterior security cameras on property"", ""Shampoo""]",2,1,1125,1.0,,5,37,2025-03-19,3,37,28,2025-01-19,4.67,5.0,5.0,4.33,t,7,0
1644,https://www.airbnb.com/rooms/1320629527274222659,2025-03-18,"3 bedrooms apt,2 baths,15 mins to NYC",,668986064,Hany,,within a few hours,100%,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,Greenville,1,f,,,-74.08069,Entire home/apt,2.0,3.0,"[""Dining table"", ""Cooking basics"", ""Body soap"", ""Hair dryer"", ""Kitchen"", ""TV"", ""Standalone high chair"", ""Bidet"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Oven"", ""Toaster"", ""Board games"", ""Private entrance"", ""Self check-in"", ""Coffee"", ""Air conditioning"", ""Mini fridge"", ""Hangers"", ""Room-darkening shades"", ""Ethernet connection"", ""Conditioner"", ""Children\u2019s books and toys for ages 0-2 years old, 2-5 years old, and 5-10 years old"", ""Dedicated workspace"", ""Bed linens"", ""Hot water"", ""Wine glasses"", ""Blender"", ""Smoke alarm"", ""First aid kit"", ""Hot water kettle"", ""Cleaning products"", ""Window guards"", ""Noise decibel monitors on property"", ""Freezer"", ""Laundromat nearby"", ""Keypad"", ""Iron"", ""Clothing storage"", ""Shower gel"", ""Fire extinguisher"", ""Books and reading material"", ""Extra pillows and blankets"", ""Coffee maker"", ""Refrigerator"", ""Long term stays allowed"", ""Heating"", ""Dishes and silverware"", ""Stove"", ""Hot tub"", ""Essentials"", ""Bathtub"", ""Exterior security cameras on property"", ""Shampoo""]",2,2,1125,2.0,,19,60,2025-03-18,2,233,18,2024-12-31,4.5,4.5,5.0,5.0,t,1,0
1645,https://www.airbnb.com/rooms/1320767621217629978,2025-03-18,N4-10 mins ride,,125202325,Grayson,"New York, NY",within an hour,89%,https://a0.muscache.com/im/pictures/user/9db268c0-6493-4701-9296-9c3cf73e6b34.jpg?aki_policy=profile_small,Journal Square,24,t,,,-74.05953,Private room,2.0,1.0,"[""Dining table"", ""Cooking basics"", ""Kitchen"", ""Washer"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Oven"", ""Luggage dropoff allowed"", ""Air conditioning"", ""Dryer"", ""Dedicated workspace"", ""Bed linens"", ""Hot water"", ""Smoke alarm"", ""Clothing storage"", ""Fire extinguisher"", ""Lock on bedroom door"", ""Long term stays allowed"", ""Refrigerator"", ""Heating"", ""Dishes and silverware"", ""Stove"", ""Paid parking off premises"", ""Bathtub""]",30,30,720,30.0,,4,64,2025-03-18,0,263,0,,,,,,f,0,0
1646,https://www.airbnb.com/rooms/1321109111923314382,2025-03-18,House 2bedrooms  near to NYC Backyard - games,,203888976,Thais,"New York, NY",within an hour,86%,https://a0.muscache.com/im/pictures/user/User/original/4e7b99b1-6127-4643-b376-a9bbca63ef2a.jpeg?aki_policy=profile_small,The Heights,2,t,,,-74.05257,Entire home/apt,1.0,2.0,"[""Dining table"", ""Cooking basics"", ""Body soap"", ""Hair dryer"", ""Kitchen"", ""TV"", ""Pool table"", ""Arcade games"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Coffee"", ""Hangers"", ""Conditioner"", ""Dedicated workspace"", ""Bed linens"", ""Wine glasses"", ""Smoke alarm"", ""Noise decibel monitors on property"", ""Freezer"", ""Coffee maker: Keurig coffee machine"", ""Fire extinguisher"", ""Refrigerator"", ""Heating"", ""Dishes and silverware"", ""Exterior security cameras on property"", ""Private backyard""]",2,2,365,2.0,,8,44,2025-03-18,1,243,9,2025-01-16,5.0,5.0,5.0,5.0,f,1,0
1647,https://www.airbnb.com/rooms/1321153263967865843,2025-03-19,454- Luxury Highrise in Hoboken,,51756472,Michael,"Hoboken, NJ",within an hour,100%,https://a0.muscache.com/im/pictures/user/User/original/e11748c8-5014-4e86-8da6-69730c9144d3.jpeg?aki_policy=profile_small,,160,t,,,-74.03946,Entire home/apt,,2.0,"[""Dining table"", ""Cooking basics"", ""Body soap"", ""Pets allowed"", ""Outdoor dining area"", ""Hair dryer"", ""Kitchen"", ""Gym"", ""TV"", ""Arcade games"", ""Dishwasher"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Oven"", ""Free washer \u2013 In unit"", ""Toaster"", ""AC - split type ductless system"", ""Outdoor kitchen"", ""Elevator"", ""Coffee"", ""Self check-in"", ""Cleaning available during stay"", ""Theme room"", ""Lockbox"", ""Hangers"", ""Room-darkening shades"", ""Pool"", ""Ethernet connection"", ""Conditioner"", ""Dedicated workspace"", ""Bed linens"", ""Hot water"", ""Blender"", ""Smoke alarm"", ""Baking sheet"", ""Hot water kettle"", ""Cleaning products"", ""Patio or balcony"", ""Sun loungers"", ""Freezer"", ""Ping pong table"", ""Free dryer \u2013 In unit"", ""Laundromat nearby"", ""Iron"", ""Clothing storage"", ""Fire extinguisher"", ""Books and reading material"", ""Coffee maker"", ""Long term stays allowed"", ""Refrigerator"", ""Heating"", ""Dishes and silverware"", ""Stove"", ""BBQ grill"", ""Paid parking off premises"", ""Essentials"", ""Bathtub"", ""Exterior security cameras on property"", ""Outdoor furniture"", ""Paid parking on premises"", ""Exercise equipment"", ""Shampoo""]",1,1,365,22.0,,0,22,2025-03-19,0,84,0,,,,,,t,7,0
1648,https://www.airbnb.com/rooms/1321356436402513251,2025-03-18,20 min NYC Wi-Fi 4K TV Private,,424624525,Alyzeh,,within an hour,,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,The Heights,1,f,,,-74.04702,Entire home/apt,1.0,2.0,"[""Smoke alarm"", ""Fire extinguisher"", ""First aid kit"", ""Outdoor dining area"", ""TV"", ""Noise decibel monitors on property"", ""Exterior security cameras on property"", ""Washer"", ""Carbon monoxide alarm"", ""Wifi"", ""Dedicated workspace"", ""Air conditioning""]",28,28,365,28.0,,30,90,2025-03-18,0,289,0,,,,,,f,1,0
1649,https://www.airbnb.com/rooms/1321962409541781947,2025-03-18,Beautiful cozy 2B2B apartment,,14612786,Shi Yun,"New York, NY",,,https://a0.muscache.com/im/pictures/user/User/original/fe4b4367-991c-4a80-9ec8-6639eeb57bfe.jpeg?aki_policy=profile_small,Downtown Jersey City,1,t,,,-74.05527,Private room,1.0,1.0,"[""Smoke alarm"", ""Lock on bedroom door"", ""Kitchen"", ""TV"", ""Free parking on premises"", ""Paid parking on premises"", ""Pool"", ""BBQ grill"", ""Washer"", ""Wifi"", ""Exercise equipment"", ""Air conditioning""]",30,30,180,30.0,,30,90,2025-03-18,0,289,0,,,,,,f,0,0
1650,https://www.airbnb.com/rooms/1322455540600734087,2025-03-18,Entire Luxury Condo -Jersey City,,214099486,Prabha,"Jersey City, NJ",within an hour,98%,https://a0.muscache.com/im/pictures/user/ebe3463e-e918-4139-be51-373fe7a808ab.jpg?aki_policy=profile_small,West Side,5,t,,,-74.06748,Entire home/apt,2.0,3.0,"[""Dining table"", ""Cooking basics"", ""Hair dryer"", ""Kitchen"", ""Smart lock"", ""TV"", ""Free street parking"", ""Dishwasher"", ""Washer"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Oven"", ""Toaster"", ""Luggage dropoff allowed"", ""Self check-in"", ""Coffee"", ""Air conditioning"", ""Dryer"", ""Hangers"", ""Room-darkening shades"", ""Conditioner"", ""Bed linens"", ""Hot water"", ""Wine glasses"", ""Smoke alarm"", ""First aid kit"", ""Cleaning products"", ""Freezer"", ""Iron"", ""Shower gel"", ""Extra pillows and blankets"", ""Coffee maker"", ""Refrigerator"", ""Heating"", ""Dishes and silverware"", ""Stove"", ""Essentials"", ""Bathtub"", ""Shampoo""]",1,1,365,1.0,,10,59,2025-03-18,1,157,9,2025-03-16,5.0,5.0,5.0,5.0,t,1,0
1651,https://www.airbnb.com/rooms/1323183412899772645,2025-03-18,Warm Winter Room in Jersey City,,419428314,Josue,"New York, NY",within an hour,100%,https://a0.muscache.com/im/pictures/user/User/original/2d952c89-c808-45b5-b479-d8412be4d9c9.jpeg?aki_policy=profile_small,The Heights,6,t,,,-74.05177,Private room,1.0,1.0,"[""Dining table"", ""Cooking basics"", ""Body soap"", ""Pets allowed"", ""Kitchen"", ""Smart lock"", ""Rice maker"", ""Free street parking"", ""Children\u2019s books and toys for ages 2-5 years old"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Toaster"", ""Board games"", ""Self check-in"", ""Coffee"", ""Air conditioning"", ""Portable heater"", ""Hangers"", ""Free parking on premises"", ""Paid washer \u2013 In building"", ""Conditioner"", ""Dedicated workspace"", ""Paid dryer \u2013 In building"", ""Bed linens"", ""Crib - available upon request"", ""Hot water"", ""Ceiling fan"", ""Wine glasses"", ""Blender"", ""Smoke alarm"", ""First aid kit"", ""Hot water kettle"", ""Cleaning products"", ""Baking sheet"", ""Booster seat high chair - available upon request"", ""Noise decibel monitors on property"", ""Clothing storage: wardrobe"", ""Iron"", ""Radiant heating"", ""Fire extinguisher"", ""Lock on bedroom door"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Refrigerator"", ""Dishes and silverware"", ""Single oven"", ""50 inch HDTV"", ""Bathtub"", ""Exterior security cameras on property"", ""Private living room"", ""Coffee maker: drip coffee maker"", ""Shampoo""]",2,1,1125,1.1,,18,30,2025-03-18,1,45,9,2025-01-12,5.0,5.0,5.0,5.0,t,2,0
1652,https://www.airbnb.com/rooms/1323248522911674464,2025-03-18,"""Springtime Escape: Rest & Explore NYC """,,419428314,Josue,"New York, NY",within an hour,100%,https://a0.muscache.com/im/pictures/user/User/original/2d952c89-c808-45b5-b479-d8412be4d9c9.jpeg?aki_policy=profile_small,The Heights,6,t,,,-74.05098,Private room,1.0,1.0,"[""Cooking basics"", ""Body soap"", ""Pets allowed"", ""Hair dryer"", ""Kitchen"", ""Clothing storage: closet"", ""Smart lock"", ""Rice maker"", ""Free street parking"", ""Children\u2019s books and toys for ages 2-5 years old"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Toaster"", ""Board games"", ""Stainless steel single oven"", ""Self check-in"", ""Coffee"", ""Air conditioning"", ""Portable heater"", ""Hangers"", ""Room-darkening shades"", ""Paid washer \u2013 In building"", ""Free parking on premises"", ""Conditioner"", ""HDTV"", ""Dedicated workspace"", ""Paid dryer \u2013 In building"", ""Bed linens"", ""Ceiling fan"", ""Hot water"", ""Wine glasses"", ""Blender"", ""Smoke alarm"", ""First aid kit"", ""Baking sheet"", ""Cleaning products"", ""Booster seat high chair - available upon request"", ""Noise decibel monitors on property"", ""Iron"", ""Radiant heating"", ""Fire extinguisher"", ""Lock on bedroom door"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Refrigerator"", ""Dishes and silverware"", ""Bathtub"", ""Exterior security cameras on property"", ""Private living room"", ""Coffee maker: drip coffee maker"", ""Shampoo""]",2,1,1125,1.0,,9,9,2025-03-18,0,9,0,,,,,,t,2,0
1653,https://www.airbnb.com/rooms/1325445065327954033,2025-03-18,Private Garden Apt: 1 min to Bus & 12 min to train,,15102312,Purvin,"Jersey City, NJ",within an hour,100%,https://a0.muscache.com/im/users/15102312/profile_pic/1399246871/original.jpg?aki_policy=profile_small,Hamilton Park,1,t,,,-74.04385,Entire home/apt,1.0,1.0,"[""Body soap"", ""Hair dryer"", ""Kitchen"", ""Smart lock"", ""TV"", ""Washer"", ""Carbon monoxide alarm"", ""Wifi"", ""Self check-in"", ""Air conditioning"", ""Dryer"", ""Hangers"", ""Conditioner"", ""Bed linens"", ""Hot water"", ""Smoke alarm"", ""First aid kit"", ""Cleaning products"", ""Iron"", ""Clothing storage"", ""Shower gel"", ""Fire extinguisher"", ""Books and reading material"", ""Extra pillows and blankets"", ""Heating"", ""Exterior security cameras on property"", ""Shampoo""]",28,28,60,28.0,,7,19,2025-03-18,0,109,0,,,,,,f,1,0
1654,https://www.airbnb.com/rooms/1325463711538958954,2025-03-18,3 Bedroom Apartment 20 Min to NYC New,,663153667,Levana,"New York, NY",within an hour,99%,https://a0.muscache.com/im/pictures/user/User/original/ddaf0f98-8ab7-4943-96d2-36e2977e37a1.jpeg?aki_policy=profile_small,Bergen-Lafayette,10,t,,,-74.07108,Entire home/apt,1.0,3.0,"[""Dining table"", ""Cooking basics"", ""Body soap"", ""Hair dryer"", ""Kitchen"", ""TV"", ""Free street parking"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Oven"", ""Toaster"", ""Coffee"", ""Air conditioning"", ""Hangers"", ""Conditioner"", ""Dedicated workspace"", ""Bed linens"", ""Hot water"", ""Smoke alarm"", ""First aid kit"", ""Cleaning products"", ""Freezer"", ""Laundromat nearby"", ""Iron"", ""Clothing storage"", ""Extra pillows and blankets"", ""Coffee maker"", ""Refrigerator"", ""Long term stays allowed"", ""Heating"", ""Dishes and silverware"", ""Stove"", ""Paid parking off premises"", ""Essentials"", ""Bathtub"", ""Exterior security cameras on property"", ""Shampoo""]",2,1,30,1.0,,17,73,2025-03-18,2,73,18,2025-01-12,3.0,3.0,5.0,2.0,f,7,0
1655,https://www.airbnb.com/rooms/1325479055809928128,2025-03-18,NYC Views! 3 Bedroom Duplex New,,663153667,Levana,"New York, NY",within an hour,99%,https://a0.muscache.com/im/pictures/user/User/original/ddaf0f98-8ab7-4943-96d2-36e2977e37a1.jpeg?aki_policy=profile_small,Bergen-Lafayette,10,t,,,-74.04058,Entire home/apt,1.0,3.0,"[""Dining table"", ""Cooking basics"", ""Body soap"", ""Hair dryer"", ""Kitchen"", ""TV"", ""Free street parking"", ""Dishwasher"", ""Washer"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Oven"", ""Toaster"", ""Coffee"", ""Air conditioning"", ""Dryer"", ""Hangers"", ""Conditioner"", ""Dedicated workspace"", ""Bed linens"", ""Hot water"", ""Smoke alarm"", ""Patio or balcony"", ""Freezer"", ""Laundromat nearby"", ""Iron"", ""Clothing storage"", ""Shower gel"", ""Extra pillows and blankets"", ""Coffee maker"", ""Refrigerator"", ""Long term stays allowed"", ""Heating"", ""Dishes and silverware"", ""Stove"", ""Paid parking off premises"", ""Essentials"", ""Bathtub"", ""Exterior security cameras on property"", ""Shampoo""]",2,1,1125,1.0,,2,35,2025-03-18,6,35,55,2025-01-11,4.67,4.67,4.83,4.83,t,7,0
1656,https://www.airbnb.com/rooms/1325568902627513961,2025-03-18,Renovated 2 Bedroom 15 Min to NYC! New,,663153667,Levana,"New York, NY",within an hour,99%,https://a0.muscache.com/im/pictures/user/User/original/ddaf0f98-8ab7-4943-96d2-36e2977e37a1.jpeg?aki_policy=profile_small,Bergen-Lafayette,10,t,,,-74.06178,Entire home/apt,1.0,2.0,"[""Dining table"", ""Cooking basics"", ""Body soap"", ""Hair dryer"", ""Kitchen"", ""TV"", ""Free street parking"", ""Washer"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Oven"", ""Toaster"", ""Coffee"", ""Air conditioning"", ""Dryer"", ""Hangers"", ""Conditioner"", ""Dedicated workspace"", ""Bed linens"", ""Hot water"", ""Smoke alarm"", ""Freezer"", ""Laundromat nearby"", ""Iron"", ""Clothing storage"", ""Shower gel"", ""Extra pillows and blankets"", ""Coffee maker"", ""Refrigerator"", ""Long term stays allowed"", ""Heating"", ""Dishes and silverware"", ""Stove"", ""Paid parking off premises"", ""Essentials"", ""Bathtub"", ""Exterior security cameras on property"", ""Shampoo""]",2,1,1125,1.0,,18,75,2025-03-18,4,75,37,2025-01-13,3.25,4.25,3.5,3.25,t,7,0
1657,https://www.airbnb.com/rooms/1325581654039877761,2025-03-18,NYC views! 3 BDRM 2 Bathroom Parking Included! New,,663153667,Levana,"New York, NY",within an hour,99%,https://a0.muscache.com/im/pictures/user/User/original/ddaf0f98-8ab7-4943-96d2-36e2977e37a1.jpeg?aki_policy=profile_small,Bergen-Lafayette,10,t,,,-74.07305,Entire home/apt,2.0,3.0,"[""Dining table"", ""Cooking basics"", ""Body soap"", ""Hair dryer"", ""Kitchen"", ""TV"", ""Free street parking"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Oven"", ""Toaster"", ""Coffee"", ""Air conditioning"", ""Hangers"", ""Free parking on premises"", ""Conditioner"", ""Dedicated workspace"", ""Bed linens"", ""Housekeeping - available at extra cost"", ""Hot water"", ""Smoke alarm"", ""Cleaning products"", ""Patio or balcony"", ""Freezer"", ""Laundromat nearby"", ""Iron"", ""Clothing storage"", ""Shower gel"", ""Extra pillows and blankets"", ""Coffee maker"", ""Refrigerator"", ""Long term stays allowed"", ""Heating"", ""Dishes and silverware"", ""Stove"", ""Paid parking off premises"", ""Essentials"", ""Bathtub"", ""Exterior security cameras on property"", ""Outdoor furniture"", ""Shampoo""]",2,1,30,1.0,,12,55,2025-03-18,6,55,55,2025-01-14,4.33,4.17,4.83,4.33,f,7,0
1658,https://www.airbnb.com/rooms/1325732397542276401,2025-03-18,Downtown JC Renovated & Spacious Gem 2BR/2BA,This is in the historic district of downtown Jersey City and two blocks away from Van Vorst Park,237055766,Andrea,"Jersey City, NJ",within an hour,100%,https://a0.muscache.com/im/pictures/user/User/original/39db0a4a-1055-481f-b00a-63d1373f92e3.jpeg?aki_policy=profile_small,Downtown Jersey City,1,t,Neighborhood highlights,,-74.04997,Entire home/apt,2.0,2.0,"[""Dining table"", ""Cooking basics"", ""Outdoor dining area"", ""Hair dryer"", ""Kitchen"", ""TV"", ""Free street parking"", ""Heating - split type ductless system"", ""Dishwasher"", ""Washer"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Oven"", ""Toaster"", ""Private entrance"", ""Self check-in"", ""Air conditioning"", ""Lockbox"", ""Hangers"", ""Clothing storage: closet and dresser"", ""Dedicated workspace"", ""Bed linens"", ""Hot water"", ""Wine glasses"", ""Blender"", ""Smoke alarm"", ""First aid kit"", ""Hot water kettle"", ""Children\u2019s books and toys for ages 0-2 years old and 2-5 years old"", ""Stainless steel gas stove"", ""Freezer"", ""Free dryer \u2013 In unit"", ""Iron"", ""Fire extinguisher"", ""Books and reading material"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Refrigerator"", ""Coffee maker: Nespresso, pour-over coffee"", ""Dishes and silverware"", ""BBQ grill"", ""Private backyard \u2013 Fully fenced"", ""Essentials"", ""Bathtub"", ""Exterior security cameras on property""]",2,2,1125,2.0,,4,12,2025-03-18,1,116,9,2025-03-08,5.0,5.0,5.0,5.0,t,1,0
1659,https://www.airbnb.com/rooms/1326059066955624938,2025-03-18,Cozy Private Room in Jersey City,,670480682,Sakshi,,a few days or more,44%,https://a0.muscache.com/im/pictures/user/User/original/0f380e4a-17d9-473e-95b5-0386b775a41c.jpeg?aki_policy=profile_small,Hudson Exchange,1,t,,,-74.03432,Private room,0.5,1.0,"[""Smoke alarm"", ""Cleaning products"", ""Kitchen"", ""Paid parking on premises"", ""Waterfront"", ""Bidet"", ""Bathtub"", ""Conditioner"", ""Washer"", ""River view"", ""Exterior security cameras on property"", ""Shower gel"", ""Wifi"", ""Dedicated workspace"", ""Hot water"", ""Garden view"", ""Shampoo"", ""Air conditioning""]",1,1,365,1.0,,15,27,2025-03-18,5,180,46,2025-01-18,5.0,5.0,5.0,4.8,f,0,0
1660,https://www.airbnb.com/rooms/1326231083649199138,2025-03-18,"3B 1.5B washer, dryer, and 50 inchTV w/parking",The Communipaw Avenue area in Jersey City's Bergen-Lafayette neighborhood offers a diverse selection of restaurants and coffee shops.,506008693,YoungJu,,within an hour,100%,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,Bergen-Lafayette,1,f,Neighborhood highlights,,-74.0603,Entire home/apt,1.5,3.0,"[""Dining table"", ""Cooking basics"", ""Body soap"", ""Pets allowed"", ""Hair dryer"", ""Kitchen"", ""Smart lock"", ""Dishwasher"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Trash compactor"", ""Free washer \u2013 In unit"", ""Stainless steel single oven"", ""LG refrigerator"", ""Self check-in"", ""Hangers"", ""Conditioner"", ""Dedicated workspace"", ""Electric stove"", ""Free parking on premises \u2013 1 space"", ""Bed linens"", ""Hot water"", ""Smoke alarm"", ""Window AC unit"", ""First aid kit"", ""Cleaning products"", ""Freezer"", ""Free dryer \u2013 In unit"", ""Clothing storage"", ""Shower gel"", ""Fire extinguisher"", ""Long term stays allowed"", ""Heating"", ""Dishes and silverware"", ""50 inch HDTV"", ""Essentials"", ""Bathtub"", ""Exterior security cameras on property"", ""Shampoo""]",28,28,1125,28.0,,0,0,2025-03-18,0,167,0,,,,,,t,1,0
